MATCH 46A50286 after generation 714 (47316 ms, 66 ms/gen)
MATCH 5B390407 after generation 439 (29118 ms, 66 ms/gen)
MATCH C931AFC5 after generation 364 (24156 ms, 66 ms/gen)
MATCH 6812C2E6 after generation 425 (28204 ms, 66 ms/gen)
MATCH F8742285 after generation 1018 (67443 ms, 66 ms/gen)
MATCH 881C6B25 after generation 449 (29786 ms, 66 ms/gen)
MATCH FA8DABA7 after generation 399 (26481 ms, 66 ms/gen)
MATCH 9DCFF3A7 after generation 400 (26542 ms, 66 ms/gen)
MATCH 7C086304 after generation 2356 (155964 ms, 66 ms/gen)
MATCH 948B3107 after generation 952 (63070 ms, 66 ms/gen)
MATCH 205D3607 after generation 316 (20980 ms, 66 ms/gen)
MATCH 65EC1024 after generation 507 (33616 ms, 66 ms/gen)
MATCH 7E3C0E85 after generation 765 (50704 ms, 66 ms/gen)
MATCH 323EC925 after generation 743 (49225 ms, 66 ms/gen)
MATCH C43F7E26 after generation 225 (14958 ms, 66 ms/gen)
MATCH 49BE26E5 after generation 378 (25086 ms, 66 ms/gen)
MATCH 66018D67 after generation 1252 (82915 ms, 66 ms/gen)
MATCH 1527DB44 after generation 564 (37389 ms, 66 ms/gen)
MATCH 60B1CE87 after generation 328 (21769 ms, 66 ms/gen)
MATCH 15A945 after generation 499 (33090 ms, 66 ms/gen)
MATCH 9C3E5667 after generation 293 (19455 ms, 66 ms/gen)
MATCH 2547BC44 after generation 1149 (76105 ms, 66 ms/gen)
MATCH 2625FC7 after generation 859 (56918 ms, 66 ms/gen)
MATCH DABBC146 after generation 314 (20850 ms, 66 ms/gen)
MATCH AC17DE67 after generation 179 (11911 ms, 66 ms/gen)
MATCH 290F2B84 after generation 456 (30235 ms, 66 ms/gen)
MATCH B50BEA86 after generation 691 (45799 ms, 66 ms/gen)
MATCH 5F4B3FC6 after generation 1064 (70468 ms, 66 ms/gen)
MATCH 8BE79C7 after generation 755 (50021 ms, 66 ms/gen)
MATCH 3952CAC6 after generation 1306 (86489 ms, 66 ms/gen)
MATCH EEBDAE4 after generation 924 (61229 ms, 66 ms/gen)
MATCH B70C0E04 after generation 987 (65381 ms, 66 ms/gen)
MATCH 1BBEA067 after generation 578 (38323 ms, 66 ms/gen)
MATCH 64DFD4C4 after generation 334 (22169 ms, 66 ms/gen)
MATCH ACACB3C7 after generation 2034 (134658 ms, 66 ms/gen)
MATCH CAC10FE4 after generation 1058 (70092 ms, 66 ms/gen)
MATCH 6ABF85E4 after generation 459 (30450 ms, 66 ms/gen)
MATCH ADB4A906 after generation 380 (25219 ms, 66 ms/gen)
MATCH 3C810C04 after generation 1254 (83052 ms, 66 ms/gen)
MATCH 78C01F66 after generation 1344 (89019 ms, 66 ms/gen)
MATCH 9D4D5C6 after generation 332 (22042 ms, 66 ms/gen)
MATCH 24EA0D46 after generation 189 (12576 ms, 66 ms/gen)
MATCH 4894AC27 after generation 420 (27860 ms, 66 ms/gen)
MATCH D3E26A67 after generation 72 (4832 ms, 67 ms/gen)
MATCH 55874EE4 after generation 2259 (149597 ms, 66 ms/gen)
MATCH AE326807 after generation 821 (54394 ms, 66 ms/gen)
MATCH AFBA4D27 after generation 466 (30898 ms, 66 ms/gen)
MATCH 3FAA58A6 after generation 404 (26801 ms, 66 ms/gen)
MATCH F4306404 after generation 269 (17869 ms, 66 ms/gen)
MATCH AD621FA7 after generation 607 (40241 ms, 66 ms/gen)
MATCH 2096BDE5 after generation 451 (29917 ms, 66 ms/gen)
MATCH E5F7C666 after generation 1386 (91770 ms, 66 ms/gen)
MATCH 40B044 after generation 560 (37124 ms, 66 ms/gen)
MATCH E651B005 after generation 740 (49030 ms, 66 ms/gen)
MATCH 8299C185 after generation 1297 (85897 ms, 66 ms/gen)
MATCH 36870625 after generation 464 (30772 ms, 66 ms/gen)
MATCH 63788426 after generation 347 (23031 ms, 66 ms/gen)
MATCH 97FDA985 after generation 327 (21714 ms, 66 ms/gen)
MATCH 75AA6C06 after generation 297 (19721 ms, 66 ms/gen)
MATCH B646AD64 after generation 441 (29254 ms, 66 ms/gen)
MATCH 3D504C64 after generation 177 (11781 ms, 66 ms/gen)
MATCH A69DBAE6 after generation 621 (41172 ms, 66 ms/gen)
MATCH 7D14245 after generation 882 (58441 ms, 66 ms/gen)
MATCH D5770747 after generation 1307 (86566 ms, 66 ms/gen)
MATCH 6D031E44 after generation 1202 (79635 ms, 66 ms/gen)
MATCH 4EF04466 after generation 1208 (79997 ms, 66 ms/gen)
MATCH 2EE7C126 after generation 2192 (145119 ms, 66 ms/gen)
MATCH 95A393E7 after generation 284 (18867 ms, 66 ms/gen)
MATCH CF6D3047 after generation 697 (46189 ms, 66 ms/gen)
MATCH C44FD0C7 after generation 1086 (71941 ms, 66 ms/gen)
MATCH F2350B44 after generation 126 (8410 ms, 66 ms/gen)
MATCH C9E820A5 after generation 1274 (84374 ms, 66 ms/gen)
MATCH 5265A126 after generation 720 (47721 ms, 66 ms/gen)
MATCH 6545C124 after generation 554 (36722 ms, 66 ms/gen)
MATCH F26DA4E7 after generation 311 (20657 ms, 66 ms/gen)
MATCH 3F5AEDE5 after generation 868 (57504 ms, 66 ms/gen)
MATCH 2166A7A7 after generation 281 (18666 ms, 66 ms/gen)
MATCH 61C75C24 after generation 485 (32162 ms, 66 ms/gen)
MATCH AFE520A7 after generation 484 (32101 ms, 66 ms/gen)
MATCH 7075AC65 after generation 844 (55905 ms, 66 ms/gen)
MATCH 84D86447 after generation 450 (29853 ms, 66 ms/gen)
MATCH 28BDE827 after generation 309 (20515 ms, 66 ms/gen)
MATCH BC4A5C07 after generation 1409 (93299 ms, 66 ms/gen)
MATCH 43DAE6E4 after generation 641 (42487 ms, 66 ms/gen)
MATCH F30CD005 after generation 255 (16951 ms, 66 ms/gen)
MATCH 60B9CBA7 after generation 275 (18269 ms, 66 ms/gen)
MATCH 93702386 after generation 490 (32504 ms, 66 ms/gen)
MATCH 56D44CC6 after generation 812 (53803 ms, 66 ms/gen)
MATCH D3ABF6C4 after generation 105 (7018 ms, 66 ms/gen)
MATCH 77C492A5 after generation 154 (10259 ms, 66 ms/gen)
MATCH A31BF9A7 after generation 467 (30970 ms, 66 ms/gen)
MATCH 86312886 after generation 343 (22768 ms, 66 ms/gen)
MATCH 9AAAFB26 after generation 950 (62934 ms, 66 ms/gen)
MATCH C7E14AE7 after generation 673 (44618 ms, 66 ms/gen)
MATCH 55F15D85 after generation 426 (28267 ms, 66 ms/gen)
MATCH 717F4DC5 after generation 300 (19925 ms, 66 ms/gen)
MATCH C7D397C4 after generation 464 (30774 ms, 66 ms/gen)
MATCH 67A64044 after generation 437 (28990 ms, 66 ms/gen)
MATCH CDB1D647 after generation 720 (47709 ms, 66 ms/gen)
MATCH 14EFC705 after generation 2627 (173898 ms, 66 ms/gen)
MATCH B197AB65 after generation 1046 (69294 ms, 66 ms/gen)
MATCH 2065385 after generation 545 (36144 ms, 66 ms/gen)
MATCH C4BC7EE6 after generation 830 (54996 ms, 66 ms/gen)
MATCH 93A7B7A4 after generation 483 (32027 ms, 66 ms/gen)
MATCH BAD4FB05 after generation 480 (31837 ms, 66 ms/gen)
MATCH 211AB947 after generation 192 (12777 ms, 66 ms/gen)
MATCH 8FFA9A7 after generation 1357 (89857 ms, 66 ms/gen)
MATCH 8D904546 after generation 571 (37845 ms, 66 ms/gen)
MATCH 7DB64E44 after generation 699 (46331 ms, 66 ms/gen)
MATCH B877EC24 after generation 373 (24762 ms, 66 ms/gen)
MATCH AF82CCE7 after generation 368 (24423 ms, 66 ms/gen)
MATCH D30FDC07 after generation 360 (23888 ms, 66 ms/gen)
MATCH D8457A04 after generation 184 (12247 ms, 66 ms/gen)
MATCH 7A84D046 after generation 373 (24748 ms, 66 ms/gen)
MATCH D47207A7 after generation 720 (47719 ms, 66 ms/gen)
MATCH B14560C7 after generation 1007 (66705 ms, 66 ms/gen)
MATCH BB97D645 after generation 1027 (68042 ms, 66 ms/gen)
MATCH 230A0706 after generation 374 (24823 ms, 66 ms/gen)
MATCH 5F138B85 after generation 368 (24422 ms, 66 ms/gen)
MATCH DE5D51E7 after generation 301 (19984 ms, 66 ms/gen)
MATCH 9253F944 after generation 323 (21449 ms, 66 ms/gen)
MATCH 5D893746 after generation 539 (35736 ms, 66 ms/gen)
MATCH 1E6E50A7 after generation 391 (25941 ms, 66 ms/gen)
MATCH 80D899A5 after generation 1394 (92323 ms, 66 ms/gen)
MATCH EB394844 after generation 758 (50221 ms, 66 ms/gen)
MATCH 64585625 after generation 897 (59434 ms, 66 ms/gen)
MATCH 4C382024 after generation 776 (51415 ms, 66 ms/gen)
MATCH 7391ACC5 after generation 430 (28524 ms, 66 ms/gen)
MATCH 3002C884 after generation 578 (38313 ms, 66 ms/gen)
MATCH 95CC2787 after generation 133 (8871 ms, 66 ms/gen)
MATCH DB851D85 after generation 1052 (69676 ms, 66 ms/gen)
MATCH C6F2F505 after generation 1038 (68763 ms, 66 ms/gen)
MATCH 2C492185 after generation 608 (40309 ms, 66 ms/gen)
MATCH 79BDDDA4 after generation 389 (25810 ms, 66 ms/gen)
MATCH 2E533285 after generation 467 (30978 ms, 66 ms/gen)
MATCH C777FA64 after generation 1301 (86172 ms, 66 ms/gen)
MATCH D279F85 after generation 1151 (76261 ms, 66 ms/gen)
MATCH 98822A64 after generation 635 (42099 ms, 66 ms/gen)
MATCH 60A04A4 after generation 1128 (74714 ms, 66 ms/gen)
MATCH BB7BA9E6 after generation 238 (15821 ms, 66 ms/gen)
MATCH 92C7A347 after generation 763 (50562 ms, 66 ms/gen)
MATCH 62F26904 after generation 439 (29119 ms, 66 ms/gen)
MATCH 364E6EA5 after generation 840 (55655 ms, 66 ms/gen)
MATCH D95CCAC6 after generation 654 (43356 ms, 66 ms/gen)
MATCH 200713C4 after generation 489 (32422 ms, 66 ms/gen)
MATCH 148F2546 after generation 969 (64196 ms, 66 ms/gen)
MATCH 2E4D9805 after generation 546 (36207 ms, 66 ms/gen)
MATCH 543B0286 after generation 286 (18997 ms, 66 ms/gen)
MATCH 5B54DFC7 after generation 561 (37202 ms, 66 ms/gen)
MATCH CFDE0E44 after generation 998 (66110 ms, 66 ms/gen)
MATCH A20C1544 after generation 351 (23296 ms, 66 ms/gen)
MATCH 924938E7 after generation 1067 (70668 ms, 66 ms/gen)
MATCH B0B56D27 after generation 565 (37459 ms, 66 ms/gen)
MATCH 5B1D8AA4 after generation 476 (31566 ms, 66 ms/gen)
MATCH 4404945 after generation 707 (46846 ms, 66 ms/gen)
MATCH 5EE5C3E7 after generation 886 (58707 ms, 66 ms/gen)
MATCH CFDBDAC4 after generation 565 (37458 ms, 66 ms/gen)
MATCH A0A4AA44 after generation 722 (47861 ms, 66 ms/gen)
MATCH 5FD0D604 after generation 323 (21445 ms, 66 ms/gen)
MATCH 84A0EF04 after generation 966 (63984 ms, 66 ms/gen)
MATCH 330F3805 after generation 295 (19594 ms, 66 ms/gen)
MATCH 505D28A7 after generation 1635 (108263 ms, 66 ms/gen)
MATCH 676BBCC7 after generation 535 (35474 ms, 66 ms/gen)
MATCH 97049FC5 after generation 1419 (93974 ms, 66 ms/gen)
MATCH 436DC266 after generation 1164 (77093 ms, 66 ms/gen)
MATCH BB8C3C46 after generation 401 (26610 ms, 66 ms/gen)
MATCH 4BF38D06 after generation 1936 (128178 ms, 66 ms/gen)
MATCH 44DA2406 after generation 390 (25881 ms, 66 ms/gen)
MATCH 858D33E4 after generation 665 (44080 ms, 66 ms/gen)
MATCH 7A4BA044 after generation 260 (17274 ms, 66 ms/gen)
MATCH F8EE86 after generation 310 (20582 ms, 66 ms/gen)
MATCH 686A8C24 after generation 427 (28326 ms, 66 ms/gen)
MATCH 86E30307 after generation 544 (36064 ms, 66 ms/gen)
MATCH 6BC547A7 after generation 479 (31772 ms, 66 ms/gen)
MATCH CD8877A4 after generation 789 (52289 ms, 66 ms/gen)
MATCH 48021985 after generation 497 (32963 ms, 66 ms/gen)
MATCH 2D67787 after generation 2273 (150494 ms, 66 ms/gen)
MATCH 31323BC4 after generation 2163 (143181 ms, 66 ms/gen)
MATCH 741BF404 after generation 243 (16150 ms, 66 ms/gen)
MATCH 1443B447 after generation 1427 (94492 ms, 66 ms/gen)
MATCH 188DA445 after generation 593 (39316 ms, 66 ms/gen)
MATCH FC86C485 after generation 705 (46725 ms, 66 ms/gen)
MATCH 498DE87 after generation 149 (9928 ms, 66 ms/gen)
MATCH B4561EA6 after generation 250 (16612 ms, 66 ms/gen)
MATCH BBF382E5 after generation 1728 (114408 ms, 66 ms/gen)
MATCH 6B4474A5 after generation 443 (29391 ms, 66 ms/gen)
MATCH 66040E46 after generation 1363 (90272 ms, 66 ms/gen)
MATCH 37E9D07 after generation 319 (21174 ms, 66 ms/gen)
MATCH 21243E06 after generation 554 (36742 ms, 66 ms/gen)
MATCH 179CE24 after generation 1374 (90975 ms, 66 ms/gen)
MATCH CD4E9326 after generation 760 (50369 ms, 66 ms/gen)
MATCH 1A4892A6 after generation 764 (50637 ms, 66 ms/gen)
MATCH F84AABC5 after generation 1154 (76437 ms, 66 ms/gen)
MATCH 9F16FEE7 after generation 620 (41114 ms, 66 ms/gen)
MATCH 21B70025 after generation 323 (21449 ms, 66 ms/gen)
MATCH 6E18F005 after generation 690 (45724 ms, 66 ms/gen)
MATCH 57198885 after generation 349 (23164 ms, 66 ms/gen)
MATCH 572B8E45 after generation 228 (15156 ms, 66 ms/gen)
MATCH 8F560285 after generation 677 (44879 ms, 66 ms/gen)
MATCH 28EC8066 after generation 1406 (93123 ms, 66 ms/gen)
MATCH C2FD3587 after generation 999 (66186 ms, 66 ms/gen)
MATCH 63EE87 after generation 489 (32427 ms, 66 ms/gen)
MATCH DD70F804 after generation 1060 (70205 ms, 66 ms/gen)
MATCH 5E9044E5 after generation 871 (57714 ms, 66 ms/gen)
MATCH A35658A6 after generation 382 (25348 ms, 66 ms/gen)
MATCH 47257007 after generation 443 (29383 ms, 66 ms/gen)
MATCH 1A1AEC85 after generation 364 (24160 ms, 66 ms/gen)
MATCH 6EC88C24 after generation 602 (39908 ms, 66 ms/gen)
MATCH 54B39886 after generation 512 (33948 ms, 66 ms/gen)
MATCH 4899E266 after generation 580 (38447 ms, 66 ms/gen)
MATCH EE80B545 after generation 1393 (92241 ms, 66 ms/gen)
MATCH B783B5E7 after generation 297 (19724 ms, 66 ms/gen)
MATCH 24391707 after generation 1336 (88480 ms, 66 ms/gen)
MATCH 21F113A4 after generation 153 (10193 ms, 66 ms/gen)
MATCH F5670727 after generation 498 (33020 ms, 66 ms/gen)
MATCH 6120F0E4 after generation 168 (11185 ms, 66 ms/gen)
MATCH E1FC3A66 after generation 707 (46853 ms, 66 ms/gen)
MATCH B20074A6 after generation 290 (19258 ms, 66 ms/gen)
MATCH ED3FBB04 after generation 637 (42226 ms, 66 ms/gen)
MATCH ADB45407 after generation 528 (35008 ms, 66 ms/gen)
MATCH 5A0A0467 after generation 610 (40433 ms, 66 ms/gen)
MATCH 216C7D86 after generation 1712 (113357 ms, 66 ms/gen)
MATCH D5369086 after generation 1686 (111662 ms, 66 ms/gen)
MATCH 69E26C4 after generation 1277 (84587 ms, 66 ms/gen)
MATCH 52FC3747 after generation 216 (14363 ms, 66 ms/gen)
MATCH 6D3CBCA4 after generation 1681 (111305 ms, 66 ms/gen)
MATCH E4ADB5A4 after generation 253 (16810 ms, 66 ms/gen)
MATCH DA8B244 after generation 721 (47775 ms, 66 ms/gen)
MATCH 6F5E16C4 after generation 395 (26212 ms, 66 ms/gen)
MATCH ED8D2E04 after generation 259 (17206 ms, 66 ms/gen)
MATCH D07D2C25 after generation 1217 (80612 ms, 66 ms/gen)
MATCH 3DE63D64 after generation 871 (57694 ms, 66 ms/gen)
MATCH 9B64FC66 after generation 1721 (113966 ms, 66 ms/gen)
MATCH 4D344CC7 after generation 544 (36069 ms, 66 ms/gen)
MATCH 586C73E6 after generation 1100 (72874 ms, 66 ms/gen)
MATCH 80E13964 after generation 1426 (94430 ms, 66 ms/gen)
MATCH 9069C044 after generation 2439 (161469 ms, 66 ms/gen)
MATCH B3920304 after generation 274 (18202 ms, 66 ms/gen)
MATCH E31EF1A4 after generation 867 (57447 ms, 66 ms/gen)
MATCH C2822606 after generation 1129 (74801 ms, 66 ms/gen)
MATCH 483AB6C4 after generation 403 (26734 ms, 66 ms/gen)
MATCH F0ADE9A6 after generation 900 (59639 ms, 66 ms/gen)
MATCH 9BC017E7 after generation 2439 (161467 ms, 66 ms/gen)
MATCH 8F31F245 after generation 678 (44939 ms, 66 ms/gen)
MATCH 5EF977A6 after generation 487 (32290 ms, 66 ms/gen)
MATCH 747AAC05 after generation 258 (17139 ms, 66 ms/gen)
MATCH B78CE5A5 after generation 1331 (88152 ms, 66 ms/gen)
MATCH FC8D7E64 after generation 3672 (243055 ms, 66 ms/gen)
MATCH AC120E06 after generation 982 (65056 ms, 66 ms/gen)
MATCH C81E3424 after generation 342 (22699 ms, 66 ms/gen)
MATCH 29807F27 after generation 825 (54669 ms, 66 ms/gen)
MATCH 2F144167 after generation 495 (32823 ms, 66 ms/gen)
MATCH 5173E6C5 after generation 733 (48572 ms, 66 ms/gen)
MATCH 26437DA7 after generation 521 (34548 ms, 66 ms/gen)
MATCH 9751AA65 after generation 441 (29256 ms, 66 ms/gen)
MATCH 65BFFF05 after generation 257 (17079 ms, 66 ms/gen)
MATCH 3164E206 after generation 612 (40570 ms, 66 ms/gen)
MATCH A98E84E6 after generation 766 (50775 ms, 66 ms/gen)
MATCH D92884C7 after generation 912 (60429 ms, 66 ms/gen)
MATCH 7B283CC4 after generation 386 (25610 ms, 66 ms/gen)
MATCH FD678665 after generation 720 (47712 ms, 66 ms/gen)
MATCH 5E7317C5 after generation 442 (29314 ms, 66 ms/gen)
MATCH 4BA01026 after generation 213 (14168 ms, 66 ms/gen)
MATCH CED84E64 after generation 557 (36930 ms, 66 ms/gen)
